date,sender,transaction_amount,balance,transaction_type
2014-03-16,David,223.42,0.0,deposit
2014-03-16,Eve,246.63,0.0,withdrawal
2014-03-16,David,286.12,0.0,deposit
2014-03-16,Bob,450.51,0.0,withdrawal
2014-03-16,Alice,212.81,0.0,withdrawal
2014-03-16,Eve,135.36,0.0,withdrawal
2014-03-17,David,40.59,0.0,withdrawal
2014-03-17,Bob,57.89,0.0,withdrawal
2014-03-17,David,776.82,0.0,deposit
2014-03-17,Alice,570.94,0.0,withdrawal
2014-03-17,Eve,304.43,0.0,deposit
2014-03-17,Bob,460.21,0.0,deposit
2014-03-17,Alice,385.14,0.0,deposit
2014-03-18,David,119.06,0.0,deposit
2014-03-18,Bob,1157.0,0.0,deposit
2014-03-18,Eve,18.53,0.0,withdrawal
2014-03-18,Charlie,248.95,0.0,deposit
2014-03-18,Charlie,380.54,0.0,withdrawal
2014-03-18,Bob,1128.03,0.0,deposit
2014-03-18,Charlie,193.37,0.0,deposit
2014-03-18,Alice,95.64,0.0,withdrawal
2014-03-19,David,575.68,0.0,deposit
2014-03-19,Bob,326.46,0.0,withdrawal
2014-03-19,Alice,12.56,0.0,deposit
2014-03-19,David,800.85,0.0,deposit
2014-03-19,Eve,36.42,0.0,withdrawal
2014-03-19,David,515.94,0.0,deposit
2014-03-20,Charlie,158.76,0.0,deposit
2014-03-20,Charlie,72.22,0.0,deposit
2014-03-20,Charlie,206.56,0.0,deposit
2014-03-20,Eve,966.21,0.0,withdrawal
2014-03-20,Bob,276.82,0.0,withdrawal
2014-03-20,Eve,379.76,0.0,withdrawal
2014-03-20,Charlie,20.12,0.0,deposit
2014-03-20,David,290.14,0.0,deposit
2014-03-20,Bob,64.26,0.0,deposit
2014-03-20,Alice,199.66,0.0,deposit
2014-03-20,Charlie,59.88,0.0,withdrawal
2014-03-21,David,146.42,0.0,withdrawal
2014-03-21,Bob,8.02,0.0,withdrawal
2014-03-21,Bob,547.62,0.0,deposit
2014-03-21,Charlie,92.26,0.0,withdrawal
2014-03-21,Alice,426.57,0.0,deposit
2014-03-21,Bob,210.97,0.0,withdrawal
2014-03-21,Eve,576.36,0.0,withdrawal
2014-03-21,Alice,4.63,0.0,deposit
2014-03-22,David,85.09,0.0,withdrawal
2014-03-22,Eve,207.81,0.0,deposit
2014-03-22,David,35.4,0.0,deposit
2014-03-22,Eve,211.86,0.0,withdrawal
2014-03-22,Alice,961.74,0.0,withdrawal
2014-03-22,Charlie,63.26,0.0,deposit
2014-03-23,Bob,188.27,0.0,withdrawal
2014-03-23,Alice,226.3,0.0,withdrawal
2014-03-23,Eve,53.63,0.0,withdrawal
2014-03-23,David,148.42,0.0,withdrawal
2014-03-23,David,478.23,0.0,withdrawal
2014-03-23,Alice,79.69,0.0,withdrawal
2014-03-23,Alice,113.85,0.0,withdrawal
2014-03-23,Charlie,166.35,0.0,withdrawal
2014-03-23,Eve,104.17,0.0,deposit
2014-03-23,Alice,6.03,0.0,withdrawal
2014-03-23,Bob,123.77,0.0,deposit
2014-03-23,Eve,59.35,0.0,deposit
2014-03-24,David,22.1,0.0,withdrawal
2014-03-24,Alice,166.68,0.0,withdrawal
2014-03-24,Charlie,246.75,0.0,deposit
2014-03-24,Alice,182.39,0.0,deposit
2014-03-24,Bob,22.06,0.0,deposit
2014-03-24,David,385.57,0.0,deposit
2014-03-25,Charlie,239.77,0.0,deposit
2014-03-25,Eve,105.78,0.0,deposit
2014-03-25,Bob,256.36,0.0,withdrawal
2014-03-25,Eve,143.45,0.0,deposit
2014-03-25,Bob,8.37,0.0,deposit
2014-03-25,Charlie,49.18,0.0,deposit
2014-03-25,David,191.27,0.0,deposit
2014-03-25,Eve,53.84,0.0,deposit
2014-03-25,Alice,21.47,0.0,withdrawal
2014-03-26,Bob,441.98,0.0,withdrawal
2014-03-26,Charlie,207.32,0.0,withdrawal
2014-03-26,Charlie,437.27,0.0,withdrawal
2014-03-26,Eve,409.46,0.0,withdrawal
2014-03-26,Alice,77.77,0.0,withdrawal
2014-03-26,Eve,185.96,0.0,deposit
2014-03-26,Bob,53.12,0.0,withdrawal
2014-03-26,Eve,637.85,0.0,deposit
2014-03-26,Alice,394.16,0.0,deposit
2014-03-26,Alice,62.09,0.0,withdrawal
2014-03-27,Bob,189.59,0.0,deposit
2014-03-27,Eve,32.91,0.0,deposit
2014-03-27,Bob,198.29,0.0,withdrawal
2014-03-27,David,568.86,0.0,withdrawal
2014-03-27,Eve,410.98,0.0,deposit
2014-03-27,Bob,322.74,0.0,withdrawal
2014-03-27,Eve,254.93,0.0,withdrawal
2014-03-27,David,142.0,0.0,withdrawal
2014-03-27,Alice,144.81,0.0,deposit
2014-03-28,Bob,78.85,0.0,withdrawal
2014-03-28,David,120.9,0.0,deposit
2014-03-28,Charlie,407.82,0.0,deposit
2014-03-28,Alice,70.9,0.0,deposit
2014-03-28,Bob,330.95,0.0,withdrawal
2014-03-28,David,93.07,0.0,withdrawal
2014-03-28,Alice,724.97,0.0,withdrawal
2014-03-29,Bob,820.85,0.0,deposit
2014-03-29,Bob,514.17,0.0,deposit
2014-03-29,Alice,754.01,0.0,deposit
2014-03-29,Eve,113.45,0.0,deposit
2014-03-29,Eve,322.45,0.0,deposit
2014-03-29,Bob,409.93,0.0,deposit
2014-03-29,David,9.05,0.0,withdrawal
2014-03-30,Eve,63.68,0.0,deposit
2014-03-30,Bob,98.45,0.0,deposit
2014-03-30,Bob,65.32,0.0,deposit
2014-03-30,Alice,429.95,0.0,deposit
2014-03-30,David,61.87,0.0,withdrawal
2014-03-31,Alice,94.13,0.0,deposit
2014-03-31,Charlie,55.93,0.0,deposit
2014-03-31,David,0.67,0.0,withdrawal
2014-03-31,David,37.89,0.0,deposit
2014-03-31,Bob,428.39,0.0,deposit
2014-03-31,Alice,15.73,0.0,deposit
2014-03-31,Charlie,106.55,0.0,withdrawal
2014-03-31,David,121.94,0.0,withdrawal
2014-03-31,Alice,301.15,0.0,deposit
2014-03-31,Charlie,58.23,0.0,withdrawal
2014-03-31,Bob,74.11,0.0,withdrawal
2014-03-31,Eve,2.88,0.0,withdrawal
2014-04-01,Eve,436.99,0.0,deposit
2014-04-01,Charlie,60.99,0.0,withdrawal
2014-04-01,David,466.26,0.0,withdrawal
2014-04-01,David,231.39,0.0,withdrawal
2014-04-02,Alice,283.63,0.0,withdrawal
2014-04-02,Alice,18.11,0.0,deposit
2014-04-02,Bob,91.9,0.0,deposit
2014-04-02,Alice,165.84,0.0,withdrawal
2014-04-02,Charlie,140.85,0.0,deposit
2014-04-02,David,212.79,0.0,deposit
2014-04-02,David,70.65,0.0,deposit
2014-04-02,Bob,103.99,0.0,deposit
2014-04-02,Charlie,26.77,0.0,withdrawal
2014-04-02,Bob,269.72,0.0,withdrawal
2014-04-03,David,269.69,0.0,deposit
2014-04-03,David,168.78,0.0,deposit
2014-04-03,David,127.91,0.0,withdrawal
2014-04-03,Bob,44.41,0.0,deposit
2014-04-03,Alice,44.13,0.0,withdrawal
2014-04-03,Charlie,485.95,0.0,withdrawal
2014-04-03,Eve,232.84,0.0,deposit
2014-04-03,Alice,178.15,0.0,deposit
2014-04-03,Bob,90.64,0.0,withdrawal
2014-04-03,Charlie,356.19,0.0,withdrawal
2014-04-04,Eve,124.86,0.0,deposit
2014-04-04,Charlie,365.7,0.0,withdrawal
2014-04-05,Eve,349.48,0.0,withdrawal
2014-04-05,Eve,105.93,0.0,deposit
2014-04-05,David,269.12,0.0,withdrawal
2014-04-05,Charlie,39.42,0.0,deposit
2014-04-05,Charlie,53.04,0.0,deposit
2014-04-05,Charlie,52.77,0.0,deposit
2014-04-05,Bob,300.39,0.0,deposit
2014-04-05,Alice,257.0,0.0,deposit
2014-04-06,David,16.55,0.0,withdrawal
2014-04-06,David,93.65,0.0,deposit
2014-04-06,Bob,206.87,0.0,deposit
2014-04-06,Bob,294.88,0.0,deposit
2014-04-06,Bob,211.49,0.0,withdrawal
2014-04-06,David,101.34,0.0,deposit
2014-04-06,Charlie,964.44,0.0,deposit
2014-04-06,Alice,8.48,0.0,deposit
2014-04-07,Eve,54.83,0.0,withdrawal
2014-04-07,David,163.61,0.0,deposit
2014-04-07,Alice,142.69,0.0,deposit
2014-04-07,Bob,136.54,0.0,deposit
2014-04-08,Eve,49.71,0.0,deposit
2014-04-08,Bob,117.19,0.0,withdrawal
2014-04-08,Charlie,113.0,0.0,deposit
2014-04-08,Bob,296.67,0.0,deposit
2014-04-08,Alice,571.51,0.0,withdrawal
2014-04-08,Bob,45.34,0.0,withdrawal
2014-04-08,Charlie,953.94,0.0,deposit
2014-04-08,Charlie,563.74,0.0,deposit
2014-04-08,David,23.9,0.0,deposit
2014-04-09,Bob,125.01,0.0,withdrawal
2014-04-09,Alice,202.54,0.0,deposit
2014-04-09,David,103.13,0.0,withdrawal
2014-04-09,Bob,391.67,0.0,withdrawal
2014-04-09,Charlie,422.32,0.0,withdrawal
2014-04-09,Charlie,166.29,0.0,withdrawal
2014-04-09,David,486.92,0.0,deposit
2014-04-09,Alice,582.41,0.0,withdrawal
2014-04-10,David,91.28,0.0,withdrawal
2014-04-10,Alice,57.73,0.0,deposit
2014-04-10,Eve,116.5,0.0,deposit
2014-04-10,Eve,327.95,0.0,deposit
2014-04-11,Alice,91.42,0.0,withdrawal
2014-04-11,Eve,83.79,0.0,deposit
2014-04-11,Eve,42.47,0.0,withdrawal
2014-04-11,Alice,236.69,0.0,deposit
2014-04-11,Bob,68.67,0.0,deposit
2014-04-11,Alice,634.04,0.0,withdrawal
2014-04-11,David,371.61,0.0,withdrawal
2014-04-11,Bob,210.19,0.0,deposit
2014-04-12,Eve,852.46,0.0,deposit
2014-04-12,Bob,635.83,0.0,deposit
2014-04-12,David,344.93,0.0,withdrawal
2014-04-12,Charlie,128.05,0.0,deposit
2014-04-12,Alice,61.32,0.0,deposit
2014-04-12,Eve,495.3,0.0,withdrawal
2014-04-13,Charlie,709.88,0.0,withdrawal
2014-04-13,Eve,77.53,0.0,deposit
2014-04-13,Bob,776.0,0.0,deposit
2014-04-13,Eve,32.84,0.0,deposit
2014-04-13,Charlie,289.68,0.0,withdrawal
2014-04-13,David,147.61,0.0,withdrawal
2014-04-13,Charlie,8.53,0.0,withdrawal
2014-04-13,David,56.23,0.0,deposit
2014-04-13,Alice,62.41,0.0,deposit
2014-04-13,Eve,38.32,0.0,deposit
2014-04-14,Charlie,144.01,0.0,withdrawal
2014-04-14,Bob,102.42,0.0,deposit
2014-04-14,David,493.9,0.0,withdrawal
2014-04-14,Eve,49.08,0.0,withdrawal
2014-04-14,Alice,217.11,0.0,deposit
2014-04-14,Charlie,501.79,0.0,withdrawal
2014-04-14,Charlie,201.09,0.0,withdrawal
2014-04-14,David,31.22,0.0,withdrawal
2014-04-15,Bob,42.93,0.0,withdrawal
2014-04-15,David,331.53,0.0,deposit
2014-04-15,Alice,105.26,0.0,withdrawal
2014-04-15,Alice,414.9,0.0,deposit
2014-04-15,Charlie,379.1,0.0,deposit
2014-04-15,Alice,250.17,0.0,deposit
2014-04-15,Alice,311.32,0.0,deposit
2014-04-15,Eve,27.38,0.0,deposit
2014-04-15,Bob,364.31,0.0,withdrawal
2014-04-15,Eve,313.82,0.0,deposit
2014-04-15,Charlie,100.18,0.0,withdrawal
2014-04-15,Alice,46.51,0.0,deposit
2014-04-15,Bob,65.29,0.0,deposit
2014-04-15,David,218.43,0.0,deposit
2014-04-16,Alice,593.33,0.0,withdrawal
2014-04-16,Alice,142.66,0.0,deposit
2014-04-16,David,53.28,0.0,deposit
2014-04-16,Bob,486.17,0.0,withdrawal
2014-04-16,David,312.17,0.0,deposit
2014-04-16,David,4.24,0.0,deposit
2014-04-16,Charlie,560.74,0.0,deposit
2014-04-16,Bob,87.8,0.0,withdrawal
2014-04-16,Charlie,2.01,0.0,withdrawal
2014-04-16,Charlie,160.83,0.0,deposit
2014-04-16,Eve,489.93,0.0,withdrawal
2014-04-17,Alice,61.49,0.0,deposit
2014-04-17,Bob,383.57,0.0,withdrawal
2014-04-17,David,116.72,0.0,deposit
2014-04-17,Eve,96.19,0.0,withdrawal
2014-04-17,David,163.35,0.0,deposit
2014-04-17,Alice,26.58,0.0,deposit
2014-04-17,Alice,144.01,0.0,deposit
2014-04-17,Bob,28.93,0.0,withdrawal
2014-04-17,Bob,263.18,0.0,deposit
2014-04-17,Bob,178.57,0.0,deposit
2014-04-17,Bob,18.6,0.0,withdrawal
2014-04-18,Bob,73.0,0.0,withdrawal
2014-04-18,Bob,1.57,0.0,withdrawal
2014-04-18,Eve,25.37,0.0,withdrawal
2014-04-18,Eve,240.67,0.0,withdrawal
2014-04-18,Eve,312.78,0.0,deposit
2014-04-18,David,39.36,0.0,withdrawal
2014-04-19,Eve,338.52,0.0,withdrawal
2014-04-19,Charlie,296.35,0.0,withdrawal
2014-04-19,Eve,410.84,0.0,withdrawal
2014-04-19,Charlie,285.92,0.0,deposit
2014-04-20,Bob,13.44,0.0,deposit
2014-04-20,David,177.49,0.0,withdrawal
2014-04-20,Bob,13.69,0.0,deposit
2014-04-20,David,163.53,0.0,deposit
2014-04-20,Bob,89.26,0.0,deposit
2014-04-20,Bob,130.23,0.0,withdrawal
2014-04-20,Bob,1.19,0.0,deposit
2014-04-20,Alice,97.4,0.0,deposit
2014-04-20,Alice,4.86,0.0,deposit
2014-04-20,David,7.34,0.0,withdrawal
2014-04-21,David,508.43,0.0,deposit
2014-04-21,Alice,143.97,0.0,deposit
2014-04-21,David,135.23,0.0,deposit
2014-04-21,Charlie,611.97,0.0,deposit
2014-04-21,Alice,15.45,0.0,withdrawal
2014-04-21,Alice,310.35,0.0,deposit
2014-04-21,Bob,78.34,0.0,withdrawal
2014-04-21,Eve,0.1,0.0,withdrawal
2014-04-21,Charlie,74.78,0.0,withdrawal
2014-04-21,Bob,50.71,0.0,withdrawal
2014-04-21,Charlie,86.88,0.0,deposit
2014-04-21,Alice,110.22,0.0,deposit
2014-04-21,Alice,16.33,0.0,withdrawal
2014-04-22,Bob,163.29,0.0,withdrawal
2014-04-22,Eve,195.23,0.0,deposit
2014-04-22,Charlie,5.46,0.0,deposit
2014-04-22,Eve,39.4,0.0,deposit
2014-04-22,David,67.25,0.0,deposit
2014-04-22,Eve,159.45,0.0,deposit
2014-04-22,Charlie,27.79,0.0,withdrawal
2014-04-22,Alice,182.44,0.0,deposit
2014-04-22,Alice,301.42,0.0,withdrawal
2014-04-22,Alice,5.16,0.0,withdrawal
2014-04-22,David,54.12,0.0,deposit
2014-04-22,Alice,237.74,0.0,deposit
2014-04-22,Alice,571.65,0.0,withdrawal
2014-04-23,Alice,90.33,0.0,deposit
2014-04-23,Charlie,7.92,0.0,deposit
2014-04-23,Alice,4.12,0.0,withdrawal
2014-04-23,Eve,42.53,0.0,deposit
2014-04-23,Eve,54.0,0.0,withdrawal
2014-04-23,Alice,43.08,0.0,deposit
2014-04-23,David,123.88,0.0,withdrawal
2014-04-23,Eve,636.55,0.0,deposit
2014-04-24,Eve,541.02,0.0,withdrawal
2014-04-24,Bob,32.4,0.0,withdrawal
2014-04-24,Bob,183.65,0.0,deposit
2014-04-24,Eve,85.22,0.0,withdrawal
2014-04-24,Bob,200.5,0.0,deposit
2014-04-25,Eve,212.34,0.0,deposit
2014-04-25,Bob,16.23,0.0,deposit
2014-04-25,Alice,15.05,0.0,deposit
2014-04-25,Alice,283.46,0.0,deposit
2014-04-25,David,3.25,0.0,deposit
2014-04-25,Charlie,569.1,0.0,withdrawal
2014-04-25,Bob,144.75,0.0,deposit
2014-04-25,Bob,45.68,0.0,deposit
2014-04-25,Charlie,16.38,0.0,withdrawal
2014-04-25,David,67.53,0.0,withdrawal
2014-04-25,Eve,382.3,0.0,withdrawal
2014-04-25,Eve,115.64,0.0,deposit
2014-04-26,Bob,269.57,0.0,deposit
2014-04-26,Charlie,479.23,0.0,deposit
2014-04-26,David,67.85,0.0,withdrawal
2014-04-26,David,62.75,0.0,withdrawal
2014-04-26,David,192.32,0.0,withdrawal
2014-04-26,Alice,299.47,0.0,deposit
2014-04-26,Charlie,406.45,0.0,deposit
2014-04-26,Alice,57.46,0.0,deposit
2014-04-27,Charlie,234.8,0.0,withdrawal
2014-04-27,Charlie,315.43,0.0,withdrawal
2014-04-27,Bob,119.52,0.0,deposit
2014-04-27,Bob,78.87,0.0,deposit
2014-04-27,David,0.92,0.0,deposit
2014-04-27,David,124.71,0.0,withdrawal
2014-04-27,Alice,547.61,0.0,withdrawal
2014-04-27,Alice,31.57,0.0,deposit
2014-04-27,David,42.35,0.0,deposit
2014-04-27,Charlie,157.41,0.0,deposit
2014-04-27,Alice,158.46,0.0,withdrawal
2014-04-27,David,73.41,0.0,deposit
2014-04-28,Eve,25.99,0.0,deposit
2014-04-28,Eve,255.51,0.0,withdrawal
2014-04-28,Bob,6.0,0.0,deposit
2014-04-28,Charlie,234.35,0.0,deposit
2014-04-28,Alice,143.41,0.0,withdrawal
2014-04-28,Alice,455.15,0.0,deposit
2014-04-28,Bob,157.0,0.0,withdrawal
2014-04-28,Bob,788.05,0.0,withdrawal
2014-04-28,Bob,64.25,0.0,deposit
2014-04-28,Bob,176.07,0.0,deposit
2014-04-29,Eve,226.84,0.0,deposit
2014-04-29,David,17.61,0.0,withdrawal
2014-04-29,Charlie,329.04,0.0,deposit
2014-04-29,Alice,761.39,0.0,withdrawal
2014-04-29,Eve,197.09,0.0,deposit
2014-04-29,Alice,16.04,0.0,deposit
2014-04-30,Alice,176.74,0.0,deposit
2014-04-30,David,270.08,0.0,withdrawal
2014-04-30,Eve,540.9,0.0,withdrawal
2014-05-01,Alice,312.69,0.0,deposit
2014-05-01,Eve,28.45,0.0,deposit
2014-05-01,David,439.12,0.0,deposit
2014-05-01,Bob,9.3,0.0,withdrawal
2014-05-01,Alice,298.37,0.0,deposit
2014-05-02,David,395.01,0.0,deposit
2014-05-02,Bob,211.61,0.0,withdrawal
2014-05-02,David,138.94,0.0,withdrawal
2014-05-02,Eve,415.23,0.0,deposit
2014-05-02,David,146.41,0.0,deposit
2014-05-02,Bob,42.17,0.0,deposit
2014-05-02,Charlie,572.36,0.0,deposit
2014-05-03,Alice,88.55,0.0,withdrawal
2014-05-03,Alice,317.09,0.0,deposit
2014-05-03,Alice,93.74,0.0,deposit
2014-05-03,David,74.72,0.0,deposit
2014-05-03,Bob,161.75,0.0,withdrawal
2014-05-03,Alice,92.33,0.0,withdrawal
2014-05-03,Bob,23.43,0.0,withdrawal
2014-05-03,Eve,44.42,0.0,withdrawal
2014-05-03,Alice,195.82,0.0,withdrawal
2014-05-03,Alice,93.45,0.0,deposit
2014-05-03,Bob,160.16,0.0,withdrawal
2014-05-04,David,508.61,0.0,withdrawal
2014-05-04,Charlie,23.97,0.0,deposit
2014-05-04,Eve,536.41,0.0,deposit
2014-05-04,Charlie,233.95,0.0,deposit
2014-05-04,Charlie,84.43,0.0,deposit
2014-05-04,Alice,1.38,0.0,deposit
2014-05-04,Charlie,324.33,0.0,withdrawal
2014-05-04,Alice,696.88,0.0,deposit
2014-05-04,Alice,808.42,0.0,withdrawal
2014-05-05,Eve,21.6,0.0,withdrawal
2014-05-05,Charlie,74.14,0.0,deposit
2014-05-05,Eve,110.12,0.0,withdrawal
2014-05-05,Bob,14.62,0.0,deposit
2014-05-05,Alice,75.3,0.0,deposit
2014-05-06,Charlie,148.77,0.0,deposit
2014-05-06,Bob,185.56,0.0,withdrawal
2014-05-06,David,260.99,0.0,withdrawal
2014-05-06,Bob,10.47,0.0,withdrawal
2014-05-06,Eve,64.43,0.0,withdrawal
2014-05-06,Bob,87.76,0.0,deposit
2014-05-06,Bob,445.57,0.0,withdrawal
2014-05-06,Eve,463.32,0.0,withdrawal
2014-05-06,Eve,60.21,0.0,withdrawal
2014-05-06,Charlie,133.62,0.0,withdrawal
2014-05-06,Alice,110.59,0.0,deposit
2014-05-07,Eve,247.27,0.0,deposit
2014-05-07,Bob,31.42,0.0,deposit
2014-05-07,David,67.41,0.0,deposit
2014-05-07,David,149.61,0.0,deposit
2014-05-07,David,124.32,0.0,withdrawal
2014-05-08,Eve,92.32,0.0,deposit
2014-05-08,Eve,156.36,0.0,deposit
2014-05-08,Alice,185.57,0.0,withdrawal
2014-05-08,Eve,362.22,0.0,withdrawal
2014-05-08,Eve,17.06,0.0,deposit
2014-05-08,Bob,131.84,0.0,withdrawal
2014-05-08,Charlie,449.0,0.0,withdrawal
2014-05-09,Charlie,93.76,0.0,withdrawal
2014-05-09,Charlie,176.14,0.0,deposit
2014-05-09,Eve,82.55,0.0,withdrawal
2014-05-09,Eve,167.71,0.0,deposit
2014-05-09,Bob,199.38,0.0,withdrawal
2014-05-09,Bob,17.78,0.0,deposit
2014-05-09,Bob,277.8,0.0,withdrawal
2014-05-09,Bob,117.59,0.0,withdrawal
2014-05-09,David,80.04,0.0,withdrawal
2014-05-09,David,17.77,0.0,deposit
2014-05-10,Eve,312.81,0.0,withdrawal
2014-05-10,Charlie,21.11,0.0,deposit
2014-05-10,David,17.62,0.0,deposit
2014-05-10,David,242.34,0.0,deposit
2014-05-10,Charlie,321.04,0.0,withdrawal
2014-05-10,Charlie,35.49,0.0,withdrawal
2014-05-10,David,62.15,0.0,deposit
2014-05-10,Bob,141.92,0.0,deposit
2014-05-10,Bob,65.24,0.0,deposit
2014-05-10,Eve,103.99,0.0,withdrawal
2014-05-10,Alice,21.66,0.0,deposit
2014-05-11,Alice,296.45,0.0,withdrawal
2014-05-11,Bob,104.86,0.0,withdrawal
2014-05-11,Alice,344.52,0.0,deposit
2014-05-11,Alice,729.62,0.0,withdrawal
2014-05-11,Bob,704.45,0.0,deposit
2014-05-11,Alice,791.17,0.0,deposit
2014-05-12,Alice,15.16,0.0,deposit
2014-05-12,Bob,112.69,0.0,withdrawal
2014-05-12,Alice,250.85,0.0,deposit
2014-05-12,Charlie,73.79,0.0,deposit
2014-05-12,Charlie,82.42,0.0,deposit
2014-05-12,Bob,11.83,0.0,deposit
2014-05-12,David,48.92,0.0,withdrawal
2014-05-12,David,374.66,0.0,withdrawal
2014-05-12,Bob,333.9,0.0,deposit
2014-05-13,Eve,69.05,0.0,withdrawal
2014-05-13,Alice,49.58,0.0,withdrawal
2014-05-13,Alice,277.29,0.0,withdrawal
2014-05-13,Eve,89.42,0.0,withdrawal
2014-05-13,Bob,205.31,0.0,withdrawal
2014-05-13,David,372.56,0.0,deposit
2014-05-13,Alice,122.59,0.0,withdrawal
2014-05-13,Alice,479.71,0.0,deposit
2014-05-13,Charlie,35.55,0.0,withdrawal
2014-05-13,Alice,186.47,0.0,withdrawal
2014-05-13,Alice,137.99,0.0,deposit
2014-05-13,David,781.25,0.0,withdrawal
2014-05-13,Eve,211.38,0.0,deposit
2014-05-13,Alice,45.7,0.0,deposit
2014-05-13,Eve,35.1,0.0,deposit
2014-05-14,David,317.37,0.0,withdrawal
2014-05-14,David,278.32,0.0,withdrawal
2014-05-14,Eve,427.59,0.0,withdrawal
2014-05-14,Charlie,171.83,0.0,withdrawal
2014-05-14,Charlie,454.05,0.0,deposit
2014-05-14,Bob,5.37,0.0,withdrawal
2014-05-14,Charlie,58.53,0.0,withdrawal
2014-05-15,Alice,318.06,0.0,deposit
2014-05-15,Bob,54.73,0.0,deposit
2014-05-15,Charlie,110.21,0.0,deposit
2014-05-15,Eve,326.39,0.0,deposit
2014-05-16,David,5.48,0.0,deposit
2014-05-16,Eve,96.38,0.0,deposit
2014-05-16,David,41.13,0.0,withdrawal
2014-05-16,Alice,159.57,0.0,deposit
2014-05-16,Eve,43.76,0.0,deposit
2014-05-16,David,207.43,0.0,deposit
2014-05-16,Eve,125.69,0.0,withdrawal
2014-05-16,Bob,295.1,0.0,deposit
2014-05-16,Bob,303.68,0.0,deposit
2014-05-16,Eve,121.86,0.0,withdrawal
2014-05-16,Charlie,345.5,0.0,deposit
2014-05-16,David,402.83,0.0,deposit
2014-05-17,Bob,415.51,0.0,withdrawal
2014-05-17,David,247.52,0.0,deposit
2014-05-17,Eve,165.24,0.0,withdrawal
2014-05-17,Alice,25.68,0.0,deposit
2014-05-17,Charlie,159.48,0.0,withdrawal
2014-05-17,Eve,141.87,0.0,deposit
2014-05-17,David,83.11,0.0,withdrawal
2014-05-17,Bob,120.78,0.0,withdrawal
2014-05-17,Alice,17.18,0.0,deposit
2014-05-17,Bob,46.03,0.0,deposit
2014-05-17,Bob,106.33,0.0,withdrawal
2014-05-18,Eve,139.75,0.0,deposit
2014-05-18,Bob,186.29,0.0,withdrawal
2014-05-18,Charlie,504.04,0.0,deposit
2014-05-18,Alice,71.79,0.0,deposit
2014-05-18,David,275.2,0.0,withdrawal
2014-05-19,Alice,186.28,0.0,withdrawal
2014-05-19,David,113.37,0.0,deposit
2014-05-19,Eve,223.61,0.0,deposit
2014-05-19,Charlie,357.0,0.0,deposit
2014-05-19,David,39.32,0.0,deposit
2014-05-19,David,96.84,0.0,withdrawal
2014-05-19,Bob,117.2,0.0,deposit
2014-05-19,Charlie,193.52,0.0,deposit
2014-05-19,Alice,785.12,0.0,deposit
2014-05-19,Bob,500.64,0.0,withdrawal
2014-05-19,Eve,643.16,0.0,withdrawal
2014-05-19,Alice,249.61,0.0,withdrawal
2014-05-19,Eve,91.16,0.0,withdrawal
2014-05-19,Charlie,19.98,0.0,deposit
2014-05-20,Bob,308.79,0.0,deposit
2014-05-20,David,149.66,0.0,deposit
2014-05-20,Charlie,118.43,0.0,deposit
2014-05-20,Bob,98.38,0.0,withdrawal
2014-05-21,Alice,187.12,0.0,deposit
2014-05-21,David,21.07,0.0,deposit
2014-05-21,Bob,127.54,0.0,withdrawal
2014-05-21,Bob,27.92,0.0,deposit
2014-05-21,Eve,11.07,0.0,withdrawal
2014-05-21,Eve,233.78,0.0,deposit
2014-05-21,Eve,64.27,0.0,deposit
2014-05-22,David,149.06,0.0,deposit
2014-05-22,Alice,519.56,0.0,withdrawal
2014-05-22,Eve,27.6,0.0,deposit
2014-05-22,Eve,11.47,0.0,deposit
2014-05-22,Eve,207.22,0.0,deposit
2014-05-22,Alice,186.03,0.0,withdrawal
2014-05-22,David,670.79,0.0,deposit
2014-05-22,Charlie,43.84,0.0,withdrawal
2014-05-23,David,67.22,0.0,withdrawal
2014-05-23,David,150.21,0.0,deposit
2014-05-23,David,822.1,0.0,deposit
2014-05-23,David,191.6,0.0,withdrawal
2014-05-23,Eve,20.45,0.0,withdrawal
2014-05-23,Alice,229.11,0.0,withdrawal
2014-05-23,Bob,304.64,0.0,deposit
2014-05-23,Charlie,44.31,0.0,withdrawal
2014-05-23,Alice,141.93,0.0,withdrawal
2014-05-24,Alice,12.26,0.0,deposit
2014-05-24,David,11.88,0.0,deposit
2014-05-24,David,197.25,0.0,withdrawal
2014-05-24,Alice,599.94,0.0,deposit
2014-05-24,Alice,33.01,0.0,withdrawal
2014-05-24,Charlie,93.9,0.0,deposit
2014-05-24,Bob,165.94,0.0,withdrawal
2014-05-24,David,914.0,0.0,withdrawal
2014-05-24,Alice,48.24,0.0,deposit
2014-05-25,David,108.75,0.0,withdrawal
2014-05-25,David,560.81,0.0,deposit
2014-05-25,David,247.64,0.0,deposit
2014-05-25,David,21.84,0.0,deposit
2014-05-25,David,195.5,0.0,withdrawal
2014-05-26,Alice,9.45,0.0,withdrawal
2014-05-26,Eve,4.92,0.0,withdrawal
2014-05-26,Charlie,361.12,0.0,withdrawal
2014-05-26,Alice,41.94,0.0,withdrawal
2014-05-26,Eve,96.53,0.0,deposit
2014-05-26,Alice,36.64,0.0,withdrawal
2014-05-26,Charlie,58.2,0.0,withdrawal
2014-05-26,Eve,63.96,0.0,withdrawal
2014-05-26,Eve,310.9,0.0,withdrawal
2014-05-27,David,325.73,0.0,deposit
