Unnamed: 0,date,sender,transaction_amount,balance,transaction_type,adjusted_balance
484,04-03-2014,Alice,23.02,0,deposit,23.02
485,04-03-2014,Charlie,155.28,0,deposit,155.28
486,04-03-2014,David,24.75,0,withdrawal,-24.75
487,04-03-2014,David,203.87,0,deposit,203.87
480,04-03-2014,Bob,186.14,0,withdrawal,-186.14
491,05-03-2014,Bob,27.56,0,withdrawal,-27.56
494,05-03-2014,Charlie,130,0,deposit,130
492,05-03-2014,David,693.91,0,deposit,693.91
493,05-03-2014,Alice,29.99,0,deposit,29.99
490,05-03-2014,Charlie,92.32,0,withdrawal,-92.32
489,05-03-2014,Bob,542.06,0,withdrawal,-542.06
495,06-03-2014,David,176.48,0,deposit,176.48
496,06-03-2014,Bob,884.36,0,deposit,884.36
497,06-03-2014,Charlie,38.2,0,deposit,38.2
498,06-03-2014,David,157.86,0,withdrawal,-157.86
499,06-03-2014,David,23.28,0,deposit,23.28
500,06-03-2014,David,148.58,0,withdrawal,-148.58
501,06-03-2014,Alice,441.08,0,deposit,441.08
505,07-03-2014,Bob,81.01,0,deposit,81.01
502,07-03-2014,Charlie,10.06,0,deposit,10.06
507,07-03-2014,Eve,62.85,0,deposit,62.85
504,07-03-2014,Charlie,121.02,0,withdrawal,-121.02
506,07-03-2014,Charlie,229.39,0,withdrawal,-229.39
508,07-03-2014,Bob,23.15,0,withdrawal,-23.15
509,07-03-2014,Bob,15.87,0,withdrawal,-15.87
503,07-03-2014,Eve,364.21,0,deposit,364.21
513,08-03-2014,Charlie,161.45,0,deposit,161.45
510,08-03-2014,Charlie,36.25,0,deposit,36.25
516,08-03-2014,Charlie,243.23,0,withdrawal,-243.23
512,08-03-2014,Eve,84.56,0,withdrawal,-84.56
514,08-03-2014,Charlie,599.85,0,withdrawal,-599.85
511,08-03-2014,David,9.1,0,deposit,9.1
515,08-03-2014,Alice,70.53,0,withdrawal,-70.53
517,08-03-2014,Eve,398.13,0,deposit,398.13
518,08-03-2014,Alice,44.07,0,withdrawal,-44.07
523,09-03-2014,Bob,143.94,0,deposit,143.94
519,09-03-2014,Bob,313.59,0,withdrawal,-313.59
521,09-03-2014,Charlie,161.37,0,withdrawal,-161.37
522,09-03-2014,Alice,21.28,0,deposit,21.28
520,09-03-2014,Bob,780.33,0,deposit,780.33
524,09-03-2014,Alice,360.17,0,deposit,360.17
526,09-03-2014,Bob,182.34,0,deposit,182.34
527,09-03-2014,Eve,101.23,0,deposit,101.23
525,09-03-2014,Bob,283.44,0,deposit,283.44
528,10-03-2014,Charlie,30.76,0,withdrawal,-30.76
529,10-03-2014,Eve,22.2,0,deposit,22.2
530,10-03-2014,Charlie,346.66,0,withdrawal,-346.66
532,10-03-2014,Bob,248.08,0,deposit,248.08
535,10-03-2014,David,111.89,0,deposit,111.89
533,10-03-2014,Bob,83.74,0,deposit,83.74
534,10-03-2014,Charlie,53.73,0,withdrawal,-53.73
538,10-03-2014,Alice,143.49,0,deposit,143.49
537,10-03-2014,Charlie,318.27,0,deposit,318.27
536,10-03-2014,Eve,79.82,0,withdrawal,-79.82
531,10-03-2014,Bob,189.6,0,deposit,189.6
539,11-03-2014,Alice,103.56,0,deposit,103.56
540,11-03-2014,Bob,242.3,0,withdrawal,-242.3
541,11-03-2014,Charlie,236.96,0,withdrawal,-236.96
542,11-03-2014,Bob,91.31,0,withdrawal,-91.31
543,11-03-2014,Alice,238.55,0,withdrawal,-238.55
547,12-03-2014,Bob,18.18,0,deposit,18.18
544,12-03-2014,Charlie,348.51,0,withdrawal,-348.51
546,12-03-2014,Charlie,47.83,0,deposit,47.83
549,12-03-2014,David,68.5,0,deposit,68.5
548,12-03-2014,David,236.69,0,deposit,236.69
550,12-03-2014,David,12.5,0,deposit,12.5
551,12-03-2014,Bob,40.68,0,withdrawal,-40.68
545,12-03-2014,Eve,90.66,0,deposit,90.66
554,13-03-2014,Alice,46.33,0,withdrawal,-46.33
558,13-03-2014,David,182,0,withdrawal,-182
552,13-03-2014,Alice,163.86,0,withdrawal,-163.86
553,13-03-2014,Bob,40.3,0,withdrawal,-40.3
555,13-03-2014,Eve,81.32,0,deposit,81.32
560,13-03-2014,David,139.69,0,withdrawal,-139.69
557,13-03-2014,Bob,144.51,0,withdrawal,-144.51
561,13-03-2014,Charlie,1006.84,0,withdrawal,-1006.84
559,13-03-2014,Alice,412.28,0,deposit,412.28
562,13-03-2014,Charlie,7.48,0,deposit,7.48
563,13-03-2014,David,396.63,0,deposit,396.63
564,13-03-2014,Alice,362.02,0,withdrawal,-362.02
565,13-03-2014,Bob,471.02,0,withdrawal,-471.02
556,13-03-2014,Charlie,10.49,0,deposit,10.49
569,14-03-2014,Alice,344.8,0,withdrawal,-344.8
568,14-03-2014,David,26.81,0,withdrawal,-26.81
567,14-03-2014,Charlie,392.69,0,withdrawal,-392.69
570,14-03-2014,David,51.57,0,withdrawal,-51.57
571,14-03-2014,Alice,22.07,0,withdrawal,-22.07
572,14-03-2014,David,159.39,0,deposit,159.39
566,14-03-2014,David,235.59,0,deposit,235.59
573,15-03-2014,Bob,25.61,0,withdrawal,-25.61
576,15-03-2014,David,159.91,0,withdrawal,-159.91
578,15-03-2014,Bob,251.57,0,withdrawal,-251.57
575,15-03-2014,Bob,134.8,0,withdrawal,-134.8
579,15-03-2014,Bob,295.87,0,deposit,295.87
577,15-03-2014,Bob,17.31,0,withdrawal,-17.31
580,15-03-2014,Charlie,46.27,0,deposit,46.27
574,15-03-2014,Eve,44.85,0,deposit,44.85
586,16-03-2014,Eve,135.36,0,withdrawal,-135.36
584,16-03-2014,Bob,450.51,0,withdrawal,-450.51
581,16-03-2014,David,223.42,0,deposit,223.42
582,16-03-2014,Eve,246.63,0,withdrawal,-246.63
585,16-03-2014,Alice,212.81,0,withdrawal,-212.81
583,16-03-2014,David,286.12,0,deposit,286.12
593,17-03-2014,Alice,385.14,0,deposit,385.14
592,17-03-2014,Bob,460.21,0,deposit,460.21
591,17-03-2014,Eve,304.43,0,deposit,304.43
590,17-03-2014,Alice,570.94,0,withdrawal,-570.94
589,17-03-2014,David,776.82,0,deposit,776.82
588,17-03-2014,Bob,57.89,0,withdrawal,-57.89
587,17-03-2014,David,40.59,0,withdrawal,-40.59
601,18-03-2014,Alice,95.64,0,withdrawal,-95.64
600,18-03-2014,Charlie,193.37,0,deposit,193.37
596,18-03-2014,Eve,18.53,0,withdrawal,-18.53
598,18-03-2014,Charlie,380.54,0,withdrawal,-380.54
597,18-03-2014,Charlie,248.95,0,deposit,248.95
595,18-03-2014,Bob,1157,0,deposit,1157
594,18-03-2014,David,119.06,0,deposit,119.06
599,18-03-2014,Bob,1128.03,0,deposit,1128.03
604,19-03-2014,Alice,12.56,0,deposit,12.56
603,19-03-2014,Bob,326.46,0,withdrawal,-326.46
606,19-03-2014,Eve,36.42,0,withdrawal,-36.42
602,19-03-2014,David,575.68,0,deposit,575.68
605,19-03-2014,David,800.85,0,deposit,800.85
607,19-03-2014,David,515.94,0,deposit,515.94
618,20-03-2014,Charlie,59.88,0,withdrawal,-59.88
612,20-03-2014,Bob,276.82,0,withdrawal,-276.82
608,20-03-2014,Charlie,158.76,0,deposit,158.76
609,20-03-2014,Charlie,72.22,0,deposit,72.22
611,20-03-2014,Eve,966.21,0,withdrawal,-966.21
613,20-03-2014,Eve,379.76,0,withdrawal,-379.76
614,20-03-2014,Charlie,20.12,0,deposit,20.12
615,20-03-2014,David,290.14,0,deposit,290.14
616,20-03-2014,Bob,64.26,0,deposit,64.26
617,20-03-2014,Alice,199.66,0,deposit,199.66
610,20-03-2014,Charlie,206.56,0,deposit,206.56
622,21-03-2014,Charlie,92.26,0,withdrawal,-92.26
619,21-03-2014,David,146.42,0,withdrawal,-146.42
626,21-03-2014,Alice,4.63,0,deposit,4.63
621,21-03-2014,Bob,547.62,0,deposit,547.62
623,21-03-2014,Alice,426.57,0,deposit,426.57
624,21-03-2014,Bob,210.97,0,withdrawal,-210.97
625,21-03-2014,Eve,576.36,0,withdrawal,-576.36
620,21-03-2014,Bob,8.02,0,withdrawal,-8.02
632,22-03-2014,Charlie,63.26,0,deposit,63.26
628,22-03-2014,Eve,207.81,0,deposit,207.81
627,22-03-2014,David,85.09,0,withdrawal,-85.09
629,22-03-2014,David,35.4,0,deposit,35.4
630,22-03-2014,Eve,211.86,0,withdrawal,-211.86
631,22-03-2014,Alice,961.74,0,withdrawal,-961.74
640,23-03-2014,Charlie,166.35,0,withdrawal,-166.35
638,23-03-2014,Alice,79.69,0,withdrawal,-79.69
633,23-03-2014,Bob,188.27,0,withdrawal,-188.27
634,23-03-2014,Alice,226.3,0,withdrawal,-226.3
636,23-03-2014,David,148.42,0,withdrawal,-148.42
635,23-03-2014,Eve,53.63,0,withdrawal,-53.63
639,23-03-2014,Alice,113.85,0,withdrawal,-113.85
641,23-03-2014,Eve,104.17,0,deposit,104.17
644,23-03-2014,Eve,59.35,0,deposit,59.35
642,23-03-2014,Alice,6.03,0,withdrawal,-6.03
643,23-03-2014,Bob,123.77,0,deposit,123.77
637,23-03-2014,David,478.23,0,withdrawal,-478.23
650,24-03-2014,David,385.57,0,deposit,385.57
647,24-03-2014,Charlie,246.75,0,deposit,246.75
649,24-03-2014,Bob,22.06,0,deposit,22.06
646,24-03-2014,Alice,166.68,0,withdrawal,-166.68
648,24-03-2014,Alice,182.39,0,deposit,182.39
645,24-03-2014,David,22.1,0,withdrawal,-22.1
655,25-03-2014,Bob,8.37,0,deposit,8.37
652,25-03-2014,Eve,105.78,0,deposit,105.78
659,25-03-2014,Alice,21.47,0,withdrawal,-21.47
654,25-03-2014,Eve,143.45,0,deposit,143.45
651,25-03-2014,Charlie,239.77,0,deposit,239.77
656,25-03-2014,Charlie,49.18,0,deposit,49.18
657,25-03-2014,David,191.27,0,deposit,191.27
658,25-03-2014,Eve,53.84,0,deposit,53.84
653,25-03-2014,Bob,256.36,0,withdrawal,-256.36
664,26-03-2014,Alice,77.77,0,withdrawal,-77.77
660,26-03-2014,Bob,441.98,0,withdrawal,-441.98
661,26-03-2014,Charlie,207.32,0,withdrawal,-207.32
662,26-03-2014,Charlie,437.27,0,withdrawal,-437.27
667,26-03-2014,Eve,637.85,0,deposit,637.85
665,26-03-2014,Eve,185.96,0,deposit,185.96
669,26-03-2014,Alice,62.09,0,withdrawal,-62.09
668,26-03-2014,Alice,394.16,0,deposit,394.16
666,26-03-2014,Bob,53.12,0,withdrawal,-53.12
663,26-03-2014,Eve,409.46,0,withdrawal,-409.46
674,27-03-2014,Eve,410.98,0,deposit,410.98
671,27-03-2014,Eve,32.91,0,deposit,32.91
670,27-03-2014,Bob,189.59,0,deposit,189.59
673,27-03-2014,David,568.86,0,withdrawal,-568.86
678,27-03-2014,Alice,144.81,0,deposit,144.81
677,27-03-2014,David,142,0,withdrawal,-142
672,27-03-2014,Bob,198.29,0,withdrawal,-198.29
675,27-03-2014,Bob,322.74,0,withdrawal,-322.74
676,27-03-2014,Eve,254.93,0,withdrawal,-254.93
679,28-03-2014,Bob,78.85,0,withdrawal,-78.85
681,28-03-2014,Charlie,407.82,0,deposit,407.82
680,28-03-2014,David,120.9,0,deposit,120.9
682,28-03-2014,Alice,70.9,0,deposit,70.9
685,28-03-2014,Alice,724.97,0,withdrawal,-724.97
684,28-03-2014,David,93.07,0,withdrawal,-93.07
683,28-03-2014,Bob,330.95,0,withdrawal,-330.95
687,29-03-2014,Bob,514.17,0,deposit,514.17
688,29-03-2014,Alice,754.01,0,deposit,754.01
689,29-03-2014,Eve,113.45,0,deposit,113.45
690,29-03-2014,Eve,322.45,0,deposit,322.45
691,29-03-2014,Bob,409.93,0,deposit,409.93
692,29-03-2014,David,9.05,0,withdrawal,-9.05
686,29-03-2014,Bob,820.85,0,deposit,820.85
694,30-03-2014,Bob,98.45,0,deposit,98.45
696,30-03-2014,Alice,429.95,0,deposit,429.95
695,30-03-2014,Bob,65.32,0,deposit,65.32
697,30-03-2014,David,61.87,0,withdrawal,-61.87
693,30-03-2014,Eve,63.68,0,deposit,63.68
698,31-03-2014,Alice,94.13,0,deposit,94.13
708,31-03-2014,Bob,74.11,0,withdrawal,-74.11
707,31-03-2014,Charlie,58.23,0,withdrawal,-58.23
706,31-03-2014,Alice,301.15,0,deposit,301.15
709,31-03-2014,Eve,2.88,0,withdrawal,-2.88
704,31-03-2014,Charlie,106.55,0,withdrawal,-106.55
703,31-03-2014,Alice,15.73,0,deposit,15.73
702,31-03-2014,Bob,428.39,0,deposit,428.39
701,31-03-2014,David,37.89,0,deposit,37.89
700,31-03-2014,David,0.67,0,withdrawal,-0.67
699,31-03-2014,Charlie,55.93,0,deposit,55.93
705,31-03-2014,David,121.94,0,withdrawal,-121.94
713,01-04-2014,David,231.39,0,withdrawal,-231.39
712,01-04-2014,David,466.26,0,withdrawal,-466.26
710,01-04-2014,Eve,436.99,0,deposit,436.99
711,01-04-2014,Charlie,60.99,0,withdrawal,-60.99
,01-04-2014,job,10000,10000,deposit,10000
723,02-04-2014,Bob,269.72,0,withdrawal,-269.72
722,02-04-2014,Charlie,26.77,0,withdrawal,-26.77
718,02-04-2014,Charlie,140.85,0,deposit,140.85
719,02-04-2014,David,212.79,0,deposit,212.79
717,02-04-2014,Alice,165.84,0,withdrawal,-165.84
720,02-04-2014,David,70.65,0,deposit,70.65
714,02-04-2014,Alice,283.63,0,withdrawal,-283.63
715,02-04-2014,Alice,18.11,0,deposit,18.11
716,02-04-2014,Bob,91.9,0,deposit,91.9
721,02-04-2014,Bob,103.99,0,deposit,103.99
728,03-04-2014,Alice,44.13,0,withdrawal,-44.13
725,03-04-2014,David,168.78,0,deposit,168.78
726,03-04-2014,David,127.91,0,withdrawal,-127.91
724,03-04-2014,David,269.69,0,deposit,269.69
729,03-04-2014,Charlie,485.95,0,withdrawal,-485.95
732,03-04-2014,Bob,90.64,0,withdrawal,-90.64
733,03-04-2014,Charlie,356.19,0,withdrawal,-356.19
730,03-04-2014,Eve,232.84,0,deposit,232.84
731,03-04-2014,Alice,178.15,0,deposit,178.15
727,03-04-2014,Bob,44.41,0,deposit,44.41
734,04-04-2014,Eve,124.86,0,deposit,124.86
735,04-04-2014,Charlie,365.7,0,withdrawal,-365.7
739,05-04-2014,Charlie,39.42,0,deposit,39.42
738,05-04-2014,David,269.12,0,withdrawal,-269.12
737,05-04-2014,Eve,105.93,0,deposit,105.93
742,05-04-2014,Bob,300.39,0,deposit,300.39
736,05-04-2014,Eve,349.48,0,withdrawal,-349.48
743,05-04-2014,Alice,257,0,deposit,257
740,05-04-2014,Charlie,53.04,0,deposit,53.04
741,05-04-2014,Charlie,52.77,0,deposit,52.77
749,06-04-2014,David,101.34,0,deposit,101.34
750,06-04-2014,Charlie,964.44,0,deposit,964.44
751,06-04-2014,Alice,8.48,0,deposit,8.48
746,06-04-2014,Bob,206.87,0,deposit,206.87
745,06-04-2014,David,93.65,0,deposit,93.65
747,06-04-2014,Bob,294.88,0,deposit,294.88
748,06-04-2014,Bob,211.49,0,withdrawal,-211.49
744,06-04-2014,David,16.55,0,withdrawal,-16.55
754,07-04-2014,Alice,142.69,0,deposit,142.69
755,07-04-2014,Bob,136.54,0,deposit,136.54
753,07-04-2014,David,163.61,0,deposit,163.61
752,07-04-2014,Eve,54.83,0,withdrawal,-54.83
764,08-04-2014,David,23.9,0,deposit,23.9
763,08-04-2014,Charlie,563.74,0,deposit,563.74
759,08-04-2014,Bob,296.67,0,deposit,296.67
761,08-04-2014,Bob,45.34,0,withdrawal,-45.34
760,08-04-2014,Alice,571.51,0,withdrawal,-571.51
758,08-04-2014,Charlie,113,0,deposit,113
757,08-04-2014,Bob,117.19,0,withdrawal,-117.19
756,08-04-2014,Eve,49.71,0,deposit,49.71
762,08-04-2014,Charlie,953.94,0,deposit,953.94
768,09-04-2014,Bob,391.67,0,withdrawal,-391.67
767,09-04-2014,David,103.13,0,withdrawal,-103.13
766,09-04-2014,Alice,202.54,0,deposit,202.54
772,09-04-2014,Alice,582.41,0,withdrawal,-582.41
770,09-04-2014,Charlie,166.29,0,withdrawal,-166.29
769,09-04-2014,Charlie,422.32,0,withdrawal,-422.32
765,09-04-2014,Bob,125.01,0,withdrawal,-125.01
771,09-04-2014,David,486.92,0,deposit,486.92
776,10-04-2014,Eve,327.95,0,deposit,327.95
775,10-04-2014,Eve,116.5,0,deposit,116.5
774,10-04-2014,Alice,57.73,0,deposit,57.73
773,10-04-2014,David,91.28,0,withdrawal,-91.28
784,11-04-2014,Bob,210.19,0,deposit,210.19
782,11-04-2014,Alice,634.04,0,withdrawal,-634.04
779,11-04-2014,Eve,42.47,0,withdrawal,-42.47
778,11-04-2014,Eve,83.79,0,deposit,83.79
777,11-04-2014,Alice,91.42,0,withdrawal,-91.42
780,11-04-2014,Alice,236.69,0,deposit,236.69
783,11-04-2014,David,371.61,0,withdrawal,-371.61
781,11-04-2014,Bob,68.67,0,deposit,68.67
786,12-04-2014,Bob,635.83,0,deposit,635.83
789,12-04-2014,Alice,61.32,0,deposit,61.32
788,12-04-2014,Charlie,128.05,0,deposit,128.05
787,12-04-2014,David,344.93,0,withdrawal,-344.93
790,12-04-2014,Eve,495.3,0,withdrawal,-495.3
785,12-04-2014,Eve,852.46,0,deposit,852.46
794,13-04-2014,Eve,32.84,0,deposit,32.84
800,13-04-2014,Eve,38.32,0,deposit,38.32
799,13-04-2014,Alice,62.41,0,deposit,62.41
798,13-04-2014,David,56.23,0,deposit,56.23
797,13-04-2014,Charlie,8.53,0,withdrawal,-8.53
792,13-04-2014,Eve,77.53,0,deposit,77.53
795,13-04-2014,Charlie,289.68,0,withdrawal,-289.68
793,13-04-2014,Bob,776,0,deposit,776
791,13-04-2014,Charlie,709.88,0,withdrawal,-709.88
796,13-04-2014,David,147.61,0,withdrawal,-147.61
808,14-04-2014,David,31.22,0,withdrawal,-31.22
807,14-04-2014,Charlie,201.09,0,withdrawal,-201.09
801,14-04-2014,Charlie,144.01,0,withdrawal,-144.01
802,14-04-2014,Bob,102.42,0,deposit,102.42
804,14-04-2014,Eve,49.08,0,withdrawal,-49.08
806,14-04-2014,Charlie,501.79,0,withdrawal,-501.79
805,14-04-2014,Alice,217.11,0,deposit,217.11
803,14-04-2014,David,493.9,0,withdrawal,-493.9
816,15-04-2014,Eve,27.38,0,deposit,27.38
813,15-04-2014,Charlie,379.1,0,deposit,379.1
814,15-04-2014,Alice,250.17,0,deposit,250.17
811,15-04-2014,Alice,105.26,0,withdrawal,-105.26
820,15-04-2014,Alice,46.51,0,deposit,46.51
815,15-04-2014,Alice,311.32,0,deposit,311.32
810,15-04-2014,David,331.53,0,deposit,331.53
817,15-04-2014,Bob,364.31,0,withdrawal,-364.31
821,15-04-2014,Bob,65.29,0,deposit,65.29
818,15-04-2014,Eve,313.82,0,deposit,313.82
822,15-04-2014,David,218.43,0,deposit,218.43
812,15-04-2014,Alice,414.9,0,deposit,414.9
819,15-04-2014,Charlie,100.18,0,withdrawal,-100.18
809,15-04-2014,Bob,42.93,0,withdrawal,-42.93
832,16-04-2014,Charlie,160.83,0,deposit,160.83
833,16-04-2014,Eve,489.93,0,withdrawal,-489.93
831,16-04-2014,Charlie,2.01,0,withdrawal,-2.01
828,16-04-2014,David,4.24,0,deposit,4.24
826,16-04-2014,Bob,486.17,0,withdrawal,-486.17
824,16-04-2014,Alice,142.66,0,deposit,142.66
825,16-04-2014,David,53.28,0,deposit,53.28
830,16-04-2014,Bob,87.8,0,withdrawal,-87.8
823,16-04-2014,Alice,593.33,0,withdrawal,-593.33
829,16-04-2014,Charlie,560.74,0,deposit,560.74
827,16-04-2014,David,312.17,0,deposit,312.17
840,17-04-2014,Alice,144.01,0,deposit,144.01
842,17-04-2014,Bob,263.18,0,deposit,263.18
843,17-04-2014,Bob,178.57,0,deposit,178.57
844,17-04-2014,Bob,18.6,0,withdrawal,-18.6
839,17-04-2014,Alice,26.58,0,deposit,26.58
835,17-04-2014,Bob,383.57,0,withdrawal,-383.57
836,17-04-2014,David,116.72,0,deposit,116.72
837,17-04-2014,Eve,96.19,0,withdrawal,-96.19
838,17-04-2014,David,163.35,0,deposit,163.35
834,17-04-2014,Alice,61.49,0,deposit,61.49
841,17-04-2014,Bob,28.93,0,withdrawal,-28.93
850,18-04-2014,David,39.36,0,withdrawal,-39.36
848,18-04-2014,Eve,240.67,0,withdrawal,-240.67
845,18-04-2014,Bob,73,0,withdrawal,-73
846,18-04-2014,Bob,1.57,0,withdrawal,-1.57
847,18-04-2014,Eve,25.37,0,withdrawal,-25.37
849,18-04-2014,Eve,312.78,0,deposit,312.78
852,19-04-2014,Charlie,296.35,0,withdrawal,-296.35
854,19-04-2014,Charlie,285.92,0,deposit,285.92
853,19-04-2014,Eve,410.84,0,withdrawal,-410.84
851,19-04-2014,Eve,338.52,0,withdrawal,-338.52
862,20-04-2014,Alice,97.4,0,deposit,97.4
861,20-04-2014,Bob,1.19,0,deposit,1.19
860,20-04-2014,Bob,130.23,0,withdrawal,-130.23
859,20-04-2014,Bob,89.26,0,deposit,89.26
857,20-04-2014,Bob,13.69,0,deposit,13.69
856,20-04-2014,David,177.49,0,withdrawal,-177.49
855,20-04-2014,Bob,13.44,0,deposit,13.44
858,20-04-2014,David,163.53,0,deposit,163.53
864,20-04-2014,David,7.34,0,withdrawal,-7.34
863,20-04-2014,Alice,4.86,0,deposit,4.86
866,21-04-2014,Alice,143.97,0,deposit,143.97
871,21-04-2014,Bob,78.34,0,withdrawal,-78.34
867,21-04-2014,David,135.23,0,deposit,135.23
865,21-04-2014,David,508.43,0,deposit,508.43
869,21-04-2014,Alice,15.45,0,withdrawal,-15.45
874,21-04-2014,Bob,50.71,0,withdrawal,-50.71
875,21-04-2014,Charlie,86.88,0,deposit,86.88
876,21-04-2014,Alice,110.22,0,deposit,110.22
872,21-04-2014,Eve,0.1,0,withdrawal,-0.1
868,21-04-2014,Charlie,611.97,0,deposit,611.97
870,21-04-2014,Alice,310.35,0,deposit,310.35
877,21-04-2014,Alice,16.33,0,withdrawal,-16.33
873,21-04-2014,Charlie,74.78,0,withdrawal,-74.78
888,22-04-2014,David,54.12,0,deposit,54.12
890,22-04-2014,Alice,571.65,0,withdrawal,-571.65
884,22-04-2014,Charlie,27.79,0,withdrawal,-27.79
878,22-04-2014,Bob,163.29,0,withdrawal,-163.29
889,22-04-2014,Alice,237.74,0,deposit,237.74
879,22-04-2014,Eve,195.23,0,deposit,195.23
881,22-04-2014,Eve,39.4,0,deposit,39.4
882,22-04-2014,David,67.25,0,deposit,67.25
885,22-04-2014,Alice,182.44,0,deposit,182.44
886,22-04-2014,Alice,301.42,0,withdrawal,-301.42
887,22-04-2014,Alice,5.16,0,withdrawal,-5.16
880,22-04-2014,Charlie,5.46,0,deposit,5.46
883,22-04-2014,Eve,159.45,0,deposit,159.45
894,23-04-2014,Eve,42.53,0,deposit,42.53
891,23-04-2014,Alice,90.33,0,deposit,90.33
893,23-04-2014,Alice,4.12,0,withdrawal,-4.12
896,23-04-2014,Alice,43.08,0,deposit,43.08
897,23-04-2014,David,123.88,0,withdrawal,-123.88
895,23-04-2014,Eve,54,0,withdrawal,-54
898,23-04-2014,Eve,636.55,0,deposit,636.55
892,23-04-2014,Charlie,7.92,0,deposit,7.92
899,24-04-2014,Eve,541.02,0,withdrawal,-541.02
900,24-04-2014,Bob,32.4,0,withdrawal,-32.4
901,24-04-2014,Bob,183.65,0,deposit,183.65
902,24-04-2014,Eve,85.22,0,withdrawal,-85.22
903,24-04-2014,Bob,200.5,0,deposit,200.5
908,25-04-2014,David,3.25,0,deposit,3.25
904,25-04-2014,Eve,212.34,0,deposit,212.34
905,25-04-2014,Bob,16.23,0,deposit,16.23
910,25-04-2014,Bob,144.75,0,deposit,144.75
907,25-04-2014,Alice,283.46,0,deposit,283.46
909,25-04-2014,Charlie,569.1,0,withdrawal,-569.1
911,25-04-2014,Bob,45.68,0,deposit,45.68
912,25-04-2014,Charlie,16.38,0,withdrawal,-16.38
913,25-04-2014,David,67.53,0,withdrawal,-67.53
914,25-04-2014,Eve,382.3,0,withdrawal,-382.3
915,25-04-2014,Eve,115.64,0,deposit,115.64
906,25-04-2014,Alice,15.05,0,deposit,15.05
921,26-04-2014,Alice,299.47,0,deposit,299.47
922,26-04-2014,Charlie,406.45,0,deposit,406.45
919,26-04-2014,David,62.75,0,withdrawal,-62.75
916,26-04-2014,Bob,269.57,0,deposit,269.57
917,26-04-2014,Charlie,479.23,0,deposit,479.23
918,26-04-2014,David,67.85,0,withdrawal,-67.85
923,26-04-2014,Alice,57.46,0,deposit,57.46
920,26-04-2014,David,192.32,0,withdrawal,-192.32
934,27-04-2014,Alice,158.46,0,withdrawal,-158.46
928,27-04-2014,David,0.92,0,deposit,0.92
927,27-04-2014,Bob,78.87,0,deposit,78.87
926,27-04-2014,Bob,119.52,0,deposit,119.52
925,27-04-2014,Charlie,315.43,0,withdrawal,-315.43
929,27-04-2014,David,124.71,0,withdrawal,-124.71
924,27-04-2014,Charlie,234.8,0,withdrawal,-234.8
933,27-04-2014,Charlie,157.41,0,deposit,157.41
932,27-04-2014,David,42.35,0,deposit,42.35
931,27-04-2014,Alice,31.57,0,deposit,31.57
930,27-04-2014,Alice,547.61,0,withdrawal,-547.61
935,27-04-2014,David,73.41,0,deposit,73.41
940,28-04-2014,Alice,143.41,0,withdrawal,-143.41
936,28-04-2014,Eve,25.99,0,deposit,25.99
941,28-04-2014,Alice,455.15,0,deposit,455.15
938,28-04-2014,Bob,6,0,deposit,6
939,28-04-2014,Charlie,234.35,0,deposit,234.35
943,28-04-2014,Bob,788.05,0,withdrawal,-788.05
942,28-04-2014,Bob,157,0,withdrawal,-157
944,28-04-2014,Bob,64.25,0,deposit,64.25
937,28-04-2014,Eve,255.51,0,withdrawal,-255.51
945,28-04-2014,Bob,176.07,0,deposit,176.07
948,29-04-2014,Charlie,329.04,0,deposit,329.04
946,29-04-2014,Eve,226.84,0,deposit,226.84
947,29-04-2014,David,17.61,0,withdrawal,-17.61
949,29-04-2014,Alice,761.39,0,withdrawal,-761.39
951,29-04-2014,Alice,16.04,0,deposit,16.04
950,29-04-2014,Eve,197.09,0,deposit,197.09
952,30-04-2014,Alice,176.74,0,deposit,176.74
953,30-04-2014,David,270.08,0,withdrawal,-270.08
954,30-04-2014,Eve,540.9,0,withdrawal,-540.9
958,01-05-2014,Bob,9.3,0,withdrawal,-9.3
957,01-05-2014,David,439.12,0,deposit,439.12
959,01-05-2014,Alice,298.37,0,deposit,298.37
955,01-05-2014,Alice,312.69,0,deposit,312.69
956,01-05-2014,Eve,28.45,0,deposit,28.45
,01-05-2014,job,10000,10000,deposit,10000
963,02-05-2014,Eve,415.23,0,deposit,415.23
965,02-05-2014,Bob,42.17,0,deposit,42.17
964,02-05-2014,David,146.41,0,deposit,146.41
962,02-05-2014,David,138.94,0,withdrawal,-138.94
961,02-05-2014,Bob,211.61,0,withdrawal,-211.61
960,02-05-2014,David,395.01,0,deposit,395.01
966,02-05-2014,Charlie,572.36,0,deposit,572.36
971,03-05-2014,Bob,161.75,0,withdrawal,-161.75
967,03-05-2014,Alice,88.55,0,withdrawal,-88.55
976,03-05-2014,Alice,93.45,0,deposit,93.45
969,03-05-2014,Alice,93.74,0,deposit,93.74
974,03-05-2014,Eve,44.42,0,withdrawal,-44.42
968,03-05-2014,Alice,317.09,0,deposit,317.09
972,03-05-2014,Alice,92.33,0,withdrawal,-92.33
973,03-05-2014,Bob,23.43,0,withdrawal,-23.43
975,03-05-2014,Alice,195.82,0,withdrawal,-195.82
977,03-05-2014,Bob,160.16,0,withdrawal,-160.16
970,03-05-2014,David,74.72,0,deposit,74.72
